! Species         Shape    LJ-depth  LJ-diam   DiplMom   Polzblty  RotRelaxNum Data     
! Name            Index    epsilon/k_B sigma     mu        alpha     Zrot      Source   
C4H7(62)            2     348.453     5.213     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=452.54 K, Pc=46.4 bar (from Joback method)
S(10032)            2     366.039     5.509     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=475.38 K, Pc=41.3 bar (from Joback method)
CHO2(513)           2     498.000     3.590     0.000     0.000     2.000    ! NOx2018
C4H7(200)           2     348.453     5.213     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=452.54 K, Pc=46.4 bar (from Joback method)
C2H2O(817)          2     436.001     3.970     0.000     0.000     2.000    ! GRI-Mech
S(1563)             2     482.019     6.403     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=626.00 K, Pc=34.64 bar (from Joback method)
C3H7(24)            2     266.801     4.982     0.000     0.000     1.000    ! GRI-Mech
S(108)              2     422.794     6.057     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=549.08 K, Pc=35.9 bar (from Joback method)
C2H5O(232)          2     362.600     4.530     0.000     0.000     1.500    ! NOx2018
S(2843)             2     412.196     5.687     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=535.32 K, Pc=42.28 bar (from Joback method)
S(10016)            2     478.793     6.602     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=621.81 K, Pc=31.39 bar (from Joback method)
S(8342)             2     395.000     4.037     1.300     0.000     1.000    ! NOx2018
S(9533)             2     437.512     6.131     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=568.20 K, Pc=35.81 bar (from Joback method)
S(3179)             2     505.774     6.633     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=656.85 K, Pc=32.69 bar (from Joback method)
S(3532)             2     510.118     6.733     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=662.49 K, Pc=31.53 bar (from Joback method)
S(3463)             2     422.450     5.599     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=548.64 K, Pc=45.41 bar (from Joback method)
C2HO3(688)          2     495.338     5.843     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=643.30 K, Pc=46.85 bar (from Joback method)
S(3047)             2     376.220     5.277     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=488.60 K, Pc=48.29 bar (from Joback method)
S(9884)             2     445.637     6.420     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=578.75 K, Pc=31.78 bar (from Joback method)
S(6289)             2     431.271     6.211     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=560.09 K, Pc=33.96 bar (from Joback method)
C3H4O(819)          2     404.834     5.641     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=525.76 K, Pc=42.55 bar (from Joback method)
S(12461)            2     425.767     5.563     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=552.94 K, Pc=46.66 bar (from Joback method)
S(1165)             2     376.893     5.351     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=489.47 K, Pc=46.4 bar (from Joback method)
S(3388)             2     377.211     5.142     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=489.88 K, Pc=52.36 bar (from Joback method)
C5H9(4174)          2     377.434     5.608     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=490.17 K, Pc=40.36 bar (from Joback method)
S(17840)            2     457.062     6.477     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=593.59 K, Pc=31.74 bar (from Joback method)
S(17839)            2     463.904     6.514     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=602.47 K, Pc=31.67 bar (from Joback method)
COO(68)             2     481.800     3.626     0.000     0.000     1.000    ! NOx2018
S(17838)            2     377.736     5.404     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=490.57 K, Pc=45.16 bar (from Joback method)
S(17939)            2     394.881     5.720     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=512.83 K, Pc=39.81 bar (from Joback method)
S(1673)             2     559.528     7.250     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=726.66 K, Pc=27.7 bar (from Joback method)
S(17944)            2     377.736     5.404     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=490.57 K, Pc=45.16 bar (from Joback method)
S(18410)            2     457.115     6.266     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=593.66 K, Pc=35.05 bar (from Joback method)
S(18409)            2     463.964     6.302     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=602.55 K, Pc=34.97 bar (from Joback method)
C5H6(5448)          2     379.265     5.299     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=492.55 K, Pc=48.09 bar (from Joback method)
S(18474)            2     399.927     5.559     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=519.39 K, Pc=43.92 bar (from Joback method)
S(4137)             2     342.843     5.276     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=445.25 K, Pc=44.03 bar (from Joback method)
S(18737)            2     454.022     5.758     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=589.64 K, Pc=44.86 bar (from Joback method)
CO2(519)            2     411.665     5.420     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=534.63 K, Pc=48.77 bar (from Joback method)
CO(231)             2     481.802     3.626     0.000     0.000     1.000    ! GRI-Mech
C3H6O(563)          2     404.834     5.641     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=525.76 K, Pc=42.55 bar (from Joback method)
S(6319)             2     435.500     4.860     0.000     0.000     1.000    ! NOx2018
S(1550)             2     448.714     5.863     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=582.75 K, Pc=42 bar (from Joback method)
S(21658)            2     522.609     6.565     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=678.71 K, Pc=34.85 bar (from Joback method)
S(21972)            2     545.250     6.797     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=708.12 K, Pc=32.77 bar (from Joback method)
S(22312)            2     557.403     6.444     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=723.90 K, Pc=39.31 bar (from Joback method)
C3H6(23)            2     329.271     5.092     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=427.62 K, Pc=47.04 bar (from Joback method)
S(6392)             2     521.131     6.641     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=676.79 K, Pc=33.57 bar (from Joback method)
S(12517)            2     412.196     5.687     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=535.32 K, Pc=42.28 bar (from Joback method)
S(17844)            2     447.942     6.522     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=581.74 K, Pc=30.46 bar (from Joback method)
C5H9(4175)          2     367.083     5.533     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=476.73 K, Pc=40.88 bar (from Joback method)
C5H9(127)           2     367.083     5.533     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=476.73 K, Pc=40.88 bar (from Joback method)
C3H6O(825)          2     385.407     5.364     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=500.53 K, Pc=47.11 bar (from Joback method)
